title,alt_title,type,description,genre,author,artist,rate,image,released
Back Then I Didnt Realize It Was A Big Win,그땐 득템인 줄 몰랐다,Manhwa,"Seo Yeonwoo mencari nafkah dengan bermain game dan dalam game quest tersembunyi yang diberikan kepadanya dia berjuang selama beberapa bulan dan menerima pecahan kubus sebagai hadiah
Untuk apa pecahan kubus ini digunakan Apakah ini penipu
Kembalikan waktu yang telah saya buang Namun sesuatu yang menakjubkan terjadi ketika kubus itu sampai ke tangan saya
Kamu telah menjadi pemilik senjata ajaib kuno Kigantes Dark
Apakah ini titik balik hidupku Apakah saya mendapatkan jackpot
Ini adalah kisah Seo Yeonwoo seorang gamer tipe bertahan hidup dan petualangannya dengan senjata kuno Kigantes Dark","Action, Comedy, Game",차우렌즈,-,7.0,https://westmanga.fun/wp-content/uploads/2023/08/Back-Then-I-Didnt-Realize-It-Was-A-Big-Win.jpg,-
Back to The Chanbi,"Back to the Cold Rain, 백투더찬비",Manhwa,"ini adalah komik terapi hati dan jiwa 
dengan cerita yang lembut dan hangat sehingga tidak bikin emosi
di sarankan bagi yang punya cicilan pinjol anak durhaka utang banyak masalah hidup numpuk silahkan baca komik ini
Dijamin pokoknya","Comedy, Romance, School life, Slice of Life",Jang Sahwi,-,8.3,https://westmanga.fun/wp-content/uploads/2024/07/Back-to-The-Chanbi.jpg,-
Back to the Kaasan,Back to the Mother!!,Manga,Minayoshi Yuu yang begitu mencintai ibunya mencari cara agar ibunya kembali seperti sedia kala suatu ketika tibatiba dia dikirim ke masa lalu zaman disaat ibunya masih gadis SMA dan dengan kesempatan yang diberikan entah siapa ini dia memanfaatkan sebaikbaiknya untuk melindungi sang ibu,"Comedy, Seinen, Supernatural",Furumoto Takeru,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610727340-7658-cover_250x350-6-214x300.jpg,-
Bad Ending Maker,배드 엔딩 메이커,Manhwa,Mincheol adalah seorang pengembang game yang menghabiskan sebagian besar masa mudanya untuk membuat game virtual reality di mana setelah 5 tahun ia tibatiba dipecat karena menentang ide perusahaan untuk menerapkan Sistem Pembayaran Dalam Game pada game yang ia kembangkan Begitulah hidupku sebagai direktur pengembangan game berakhir tetapi karena ini adalah game yang ku ciptakan sendiri aku akan  menjadi orang yang mengakhirinya juga untuk melakukan itu aku akan masuk ke dalam game untuk menjadi bos terakhir dan menghancurkan game dari dalam dengan tangan kusendiri aku akan menunjukkan kepada mereka apa itu Bad Ending,"Action, Adventure, Fantasy, Shounen","Oilgu, Ryu Eun Garam",-,7.0,https://westmanga.fun/wp-content/uploads/2023/06/Bad-Ending-Maker-231x300.jpg,-
Bad Prosecutor Sword Showdown,,Manhwa,Karya ini adalah adaptasi dari sebuah drama Bagaimana Anda bisa melawan hukum ketika hukum ada di pihak Anda Jin Jung itu dilarang di dunia penuntutan untuk berperilaku seperti preman Untuk menangkap orangorang jahat dia memilih cara yang bijaksana di atas hukum trik di atas prosedur standar dan kenakalan di atas kejujuran Dia hanya punya satu tujuan Untuk mengungkapkan kebenaran dan menjatuhkan kejahatan besar masyarakat Ini adalah pertarungan antara Jaksa Penuntut Jin Jung dan menghukum orangorang berkuasa yang korup yang seharusnya berada di sisi keadilan,"Action, Drama, Fantasy, Thriller",-,-,7.0,https://westmanga.fun/wp-content/uploads/2022/10/Bad-Prosecutor-–-Sword-Showdown-210x300.jpg,-
Badminton Ghost,"Feather Shadow, 羽影",Manhua,Badminton dah itu ajav,"Drama, Shounen, Sports",-,-,7.0,https://westmanga.fun/wp-content/uploads/2024/06/Badminton-Ghost-226x300.jpeg,-
Baek XX,백XX,Manhwa,"BaekXX Park Taejun Manhwa Company Sergeant  Punchkick
HID Informan Federal Baek Yisu dan bos geng kriminal Baek Dogyeong adalah saudara kembar
Dengan wajah yang sama kedua saudara kembar ini telah menjalani kehidupan yang berbeda hingga saat ini Yisu yang dikhianati oleh geng tersebut membuang identitasnya untuk menjadi saudaranya
Agen federal ini akan segera menjadi bos geng","Action, Drama, Mature, Seinen","Byeongjang, Park Tae-joon Cartoon Company",-,7.0,https://westmanga.fun/wp-content/uploads/2023/01/Baek-XX.jpg,-
Bai Yan Ji Xing Travels of the White Flame,"Bái Yàn Jì Xíng, Travels of the White Flame, 白焰纪行",Manhua,Untuk menyelidiki kebenaran di balik penghilangan mendadak saudara perempuannya Enforcer pemula tiba di kota zona khusus Laia tempat pelanggaran hukum mengamuk Tetapi ketika dia bertemu dengan amnesia misterius dengan identitas yang tidak diketahui dia dipaksa untuk hidup bersama dengannya Banyak tandatanda aneh mengisyaratkan bahwa identitasnya mungkin lebih dari apa yang dia bayangkan dan dia segera menemukan bahwa monster yang digambarkan dalam mitos mungkin bukan mitos ,"Drama, Fantasy, Historical, Mystery, Police, Shounen, Supernatural",ceci,ceci,7.0,https://westmanga.fun/wp-content/uploads/2022/04/8f7ff7b5-b32c-471b-a4a4-5eed60fb1107.png.256-215x300.jpg,2022
Baikoku Kikan,The queen of the opera,Manga,"In the early 20th century a small republic found itself stuck between a kingdom and an empire  both of whom wanted to manipulate the republic to suit their own needs
In order to protect itself from both sides of the conflict the republic created a small group of soldiers whose job it is to suppress revolution and dissent in any way possible This is the story of the Opera House
From the author of Youjo Senki","Action, Historical, Military, Police, Seinen",Carlo Zen,Shina Yoshinao,7.5,https://westmanga.fun/wp-content/uploads/2021/09/215767-211x300.jpg,-
Ballpark de Tsukamaete,"The Catcher in the Ballpark!, ボールパークでつかまえて！, 볼파크에서 붙잡아줘!",Manga,Sebuah drone kantor menemukan kelegaan dari pekerjaannya dengan menghadiri stadion baseball yang dekat dengan perjalanan sehariharinya Dia meminta seorang gadis penjual bir tetapi untuk beberapa alasan setelah transaksi dia tetap di sekelilingnya ,"Comedy, Seinen, Slice of Life, Sports",SUGA Tatsurou,-,7.5,https://westmanga.fun/wp-content/uploads/2022/06/Ballpark-de-Tsukamaete.jpg,-
Bandai Kaname wa Asobitai,"Bandai Kaname Wants to Play, 万代かなめは遊びたい",Manga,Karena tidak ada anggota yang bergabung dan bisa fokus belajar Takara Taiyou bergabung dalam eskul penelitian budaya masyarakat Namun rivalnya sang gadis cantik Bandai Kaname juga ikut bergabung dengan alasan yang sama Mereka menjadi tertarik dengan mainan yang ada didalam ruangan eskul tersebut,"Comedy, Ecchi, Game, Romance, School life, Seinen","Hikawa, Shou (Story & Art)",-,7.51,https://westmanga.fun/wp-content/uploads/2021/01/1610730271-9310-Bandai-Kaname-Wants-to-Play-211x300.jpg,-
Bandit King,,Manhwa,"Ini adalah zombie apocalypse dan dunia yang kita tahu telah menjadi neraka Roy Kim adalah pecundang dan korban bullying di SMA Dia berharap dia akan ditakdirkan di kehidupan baru yang berbahaya
Itu sampai dia melintasi Zoe Winters yang menunjukkan kepadanya bahwa semua hal yang dulu penting dalam masyarakat tidak lagi penting Kiamat adalah waktu untuk kelahiran kembali
Roy dan Zoe akan memulai perjalanan untuk berkembang dalam kiamat Dunia lama telah hilang Saatnya untuk memerintah yang baru","Action, Horror, Romance, Supernatural, Thriller",Brandon Chen,-,7.0,https://westmanga.fun/wp-content/uploads/2022/07/Bandit-King-203x300.jpg,-
BanG Dream Girls Band Party Roselia Stage,BanG Dream!: Girls Band Party! - Roselia Stage バンドリ！ガールズバンドパーティ！ Roselia Stage,Manga,Untuk memenuhi mimpi ayahnya tidak bisa memenangkan FES DUNIA MASA DEPAN penyanyi tunggal Minato Yukina berusaha untuk membentuk sebuah band Dari permainan ritme BanG Dream Girls Band Party kisah band gothic Jrock Roselia dirender dalam bentuk komik oleh Dokuta Pepperco,"Drama, Music, School life, Shounen","Craft Egg, Bushiroad",-,7.0,https://westmanga.fun/wp-content/uploads/2021/11/BanG-Dream-211x300.jpg,-
Banken Hero,"Banken Hero, 番犬ヒーロー",Manga,Kuharap aku bisa menjadi lebih kuat untuk melindungimu daripada sebaliknya  Nagisa ingin menjadi kuat dan keren di depan Misaki tapi yang bisa dilakukannya hanyalah dilindungi oleh Misaki Apa yang bisa dilakukan seorang pria untuk memenangkan gadis yang dicintainya ,"Comedy, Romance, Shoujo",-,-,7.2,https://westmanga.fun/wp-content/uploads/2021/01/1610721122-1035-180.jpg,"Jul  24, 2014"
Bao Jin Wo De Xiao Majia,"Another Me, Bào Jǐn Wǒ De Xiǎo Mǎjiǎ, Holding My Mask Tightly, Man Ji Da Lao Fan Ci Yi Hou, カンスト令嬢が没落した後, 当满级大佬翻车以后, 抱紧我的小马甲, 满级大佬翻车以后, 만렙 보스의 부캐 생활",Manhua,"Keluarga bangsawan Lu telah membuat lelucon yang indah tapi tetap saja lelucon Putri yang mereka besarkan selama ini ternyata penipu ulung Dengan kembalinya pewaris sejati untuk mengambil tempat yang selayaknya semua orang ingin tahu hasil dari si penipu
Akankah dia mampu bertahan hidup dalam kemiskinan setelah menjalani kehidupan yang kaya
Baru saja bertransmigrasi Huo Yao membayangkan pengalaman ini akan cukup menarik Namun imajinasi dan kenyataan selalu berbeda","Drama, Fantasy, Romance, School life, Shoujo","Na Lan Xian (Novel) [Add, ]纳兰闲 (Novel) [Add, ]虎岫工作室 [Add, ]阅文集团潇湘书院",-,7.0,https://westmanga.fun/wp-content/uploads/2023/09/Bao-Jin-Wo-De-Xiao-Majia.jpg,-
Bar Flowers,,Manga,Komik terbaru dari Yukino author komik Jubunnoichi no Hanayome,"Comedy, Drama, Ecchi, Harem, Romance, Slice of Life",Yukino,-,7.0,https://westmanga.fun/wp-content/uploads/2022/03/Bar-Flowers-212x300.jpg,-
Barbarian Quest,바바리안 퀘스트,Manhwa,Prajurit terhebat dari Suku Kapak Boulder Urich Dia mencapai apa yang orang lain di sukunya tidak bisa dan melampaui Sky Mountain Range Apa yang dia lihat di balik pegunungan adalah Pakaian yang berbeda dikenakan bahasa yang berbeda diucapkan dan orangorang asing dengan baju besi berlapis baja Jadi alam yang melewati pegunungan bukan hanya dunia roh untuk orang mati Dunia yang belum dipetakan dan orang yang menghadapinya Barbarian Urich menuju dunia beradab,"Action, Adventure, Drama, Historical, Martial arts, Seinen",Jobless Noble (백수귀족),Molando (모란도),7.0,https://westmanga.fun/wp-content/uploads/2022/04/e32c791b-bba9-4fb6-9b51-a9f532b9b227.jpg.256-222x300.jpg,2022
Baski,바스키,Manhwa,Sebagai seorang anak polisi YoungIn Jin menyaksikan bersama temantemannya saat sebuah meteorit jatuh ke Bumi Tetapi setelah mengetahui bahwa meteorit itu memiliki sifat supernatural kegembiraan mereka dengan cepat diredam oleh kecelakaan tragis dan mereka bersumpah untuk tidak pernah menyentuhnya lagi Bertahuntahun kemudian sekelompok penjahat bertopeng dengan kekuatan gaib melakukan pencurian bank membuat YoungIn curiga mungkin tidak semua orang menepati sumpah mereka Saat dia mulai melihat lebih dalam dia mendapati dirinya sedang menyusuri jalan yang tidak pernah dia duga,"Mystery, Supernatural",JIN Chul-Soo,Byun Ki-Hyun,7.3,https://westmanga.fun/wp-content/uploads/2021/06/Baski-212x300.jpeg,-
Bastian,바스티안,Manhwa,Cucu pedagang barang rongsokan dan putri pengemis menikah Berlangsung selama dua tahun mereka akan melakukan kawin kontrak untuk memenuhi kepentingan masingmasing Seorang perwira angkatan laut yang bercitacita tinggi dan orang kaya cucu seorang pedagang barang rongsokan yang dibenci sematamata karena garis keturunannya yang rendah hati meskipun sukses emasnya Bastian Klauvitz membutuhkan batu loncatan untuk hidup sukses dan balas dendam Seorang bangsawan yang jatuh yang hanya bisa menghidupkan kembali kejayaan masa lalu seorang putri yang mencari nafkah melalui kerja paksa meskipun darah keluarga kekaisaran mengalir di dalam dirinya Odette von Dyssen membutuhkan uang untuk memulai hidup baru Keduanya mengira itu adalah kesepakatan yang menguntungkan sampai sesuatu yang tidak terduga terjadi Kamu merusak hal yang paling berharga bagiku jadi wajar saja jika kamu kehilangan sesuatu yang sama berharganya juga Apa aku salah Bastian memutuskan untuk meminta pertanggungjawabannya atas kerusakan yang terjadi Benci dendam penyesalan bahkan nama wanita sialan ini Demi akhir yang lengkap dimana semuanya terbakar putih dan pudar,"Drama, Fantasy, Josei, Mature, Romance, Shoujo",Solche,Abin,7.0,https://westmanga.fun/wp-content/uploads/2023/05/Bastian-211x300.jpg,-
Batsu Harem,ハツハレ,Manga,Manga dengan banyak tikungan NTR yang tajam dan menusuk hati para pembacanya Proyek baru dari penulis Minamotokun Monogatari Minori Inaba Cerita dimulai dengan protagonis Wakou Ichiro yang memutuskan untuk pulang kerja lebih awal untuk merayakan ulang tahun pernikahan bersama istrinya Tapi ketika dia membuka pintu rumahnya Dia menemukan istrinya selingkuh Tidak lama setelah mengakhiri pernikahannya yang singkat hidupnya berubah drastis lagi ketika tibatiba seorang wanita muncul di depannya  Maka dimulailah cerita baru komedi yang bikin menusuk hati,"Comedy, Drama, Ecchi, Harem, Romance",Inaba Minori,-,7.5,https://westmanga.fun/wp-content/uploads/2020/03/Batsu-Hare-211x300.jpg,-
Batsuichide Nakimushina Otonarisan,"My Divorced Crybaby Neighbour, バツイチで泣き虫なおとなりさん",Manga,Akibat perceraiannya dengan mantan suaminya Ochiaisan kini jadi semakin pesimis dalam melakukan apapun Hingga ia pun pindah ke sebuah apartemen di mana Sawatarikun menjadi tetangganya Sayangnya tiap hari Sawatarikun kerap mendengar tangisan Ochiaisan dari balik dinding apartemen yang tipis Bagaimana Ochiaisan menjalani hidupnya sebagai janda sekarang Dan apa Sawatarikun hanya akan tetap diam mendengar tangisan seorang janda,"Drama, Romance, Slice of Life",Zyugoya,-,7.0,https://westmanga.fun/wp-content/uploads/2021/09/My-Divorced-Crybaby-219x300.jpg,-
Battle Armor Academy,"Zhan Jia Xue Yuan, Battle Armor Academy, War Armor Academy, Zhàn Jiǎ Xué Yuán, 战甲学园, 戰甲學園",Manhua,Di benua Zona Perang yang misterius dan penuh tekateki ada legenda kuno yang mengatakan dunia akan hancur lebur dalam bencana dan hanya anak pilihan langit yang bisa menyelamatkan manusia Tokoh utama Han Shen secara kebetulan nyasar ke benua Zona Perang menjadi anak pilihan langit yang ditakdirkan dan memulai petualangan ke dunia lain,"Action, Drama, Fantasy, Martial arts, Shounen",不可描述的一条君,-,7.0,https://westmanga.fun/wp-content/uploads/2024/02/Battle-Armor-Academy-copy.jpg,-
Battle Frenzy,,Manhua,"Langit dengan dua bulan dunia jiwa dengan kemungkinan tak terbatas Gelap kesepian dan badut aneh yang misterius
Federasi dari 100 kota Tiga kerajaan besar Dunia di mana monster merajalela Ini adalah zaman di mana para pahlawan dilahirkan
di mana umat manusia berusaha untuk merebut kembali bumi Dan di pusat semua itu seorang siswa tahun kedua yang istimewa Wang Zhong
yang menggunakan kekuatan Roulette Playful untuk mengguncang seluruh dunia Kamu dengar itu nona Senior Anda ada di sini","Action, Fantasy, Harem, Sci fi",-,-,6.8,https://westmanga.fun/wp-content/uploads/2021/04/Battle-Frenzy-cover-225x300.jpg,-
Battle Slime,,Manhwa,Bumi tersapu oleh Perang Dunia Ketiga menggunakan bom nuklir mendorong manusia dan seluruh makhluk hidup ke tepi jurang kepunahan Sebuah dunia yang telah kehilangan konsep negara dan telah dinasionalisasi The Titan Company berangsurangsur memulihkan dunia yang hancur menggunakan slime dan memonopoli sumber daya selagi tumbuh menjadi perusahaan unik di planet Titan hanya punya satu tujuan Menggabungkan slime dan membesarkan anakanak untuk menciptakan Black Hole di Bumi Lalu menciptakan dewa yang akan membuat ambisinya menjadi nyata Ini adalah cerita tentang perjuangan antara Noah yang ceroboh dan Ark yang mudah marah,"Action, Fantasy, Shounen",-,-,7.0,https://westmanga.fun/wp-content/uploads/2024/01/Battle-Slime.jpg,-
Battle Through the Heavens,"Fights Breaking Through The Heavens, 斗破苍穹",Manhua,Di negeri di mana ada keajaiban hadir Sebuah tanah di mana yang kuat membuat aturan dan lemah harus mematuhi Sebuah tanah yang penuh dengan harta memikat dan kecantikan namun juga penuh dengan bahaya yang tak terduga Xiao Yan yang telah menunjukkan bakat tidak pernah melihat dalam beberapa dekade tibatiba tiga tahun lalu kehilangan segalanya kekuatannya reputasinya dan janjinya untuk ibunya Apa sihir telah menyebabkan dia kehilangan semua kekuatannya Dan mengapa tunangannya tibatiba muncul,"Action, Adventure, Comedy, Drama, Fantasy, Harem, Romance, Shounen",Tian Can Tu Dou,-,8.0,https://westmanga.fun/wp-content/uploads/2021/01/1610721888-8441-Fights-Breaking-Through-The-Heavens.jpg,-
Battle Through the Heavens Prequel The Legend of Yao Lao,"Battle Through the Heavens Prequel, 斗破苍穹前传之药老传奇",Manhua,Seorang anak muda yang kehilanga seorang sosok ayah nya dan berjanji dia akan menjadi seorang ahli obat dan melindungi ibunya beserta mengembalikan nama baik klannya selengkap nya baca broh v,,Tian can tu dou,-,7.5,https://westmanga.fun/wp-content/uploads/2021/01/1610724027-7190-25346-225x300.jpg,-
Battle Through The Heavens Return of the Beasts,,Manhua,"Perlombaan iblis dari wilayah luar telah menyerbu Dunia Seribu Besar sekali lagi Penguasa Mu Chen ayah seni bela diri Lin Dong Kaisar Api Xiao Yan dan yang kuat lainnya bertarung hingga mati untuk melindungi miliaran jiwa
Sementara juga saat ini benua Godly Beast diselimuti bayangbayang perang Para menteri merencanakan kekuasaan sementara Raja Kera dibunuh Anak muda Lu Zhun yang mengembara selama tiga tahun telah kembali ke Dong Chuan wilayah ras Kera
Lu Zhun seorang anggota ras Kera akankah ia dapat mengungkap kebenaran di balik kematian ayahnya dapatkah ia merebut tahta yang menjadi haknya Bisakah dia menjadi Kaisar Sejati dari ras binatang buas","Action, Adventure, Fantasy, Magic, Martial arts, Shounen, Tragedy",-,-,6.8,https://westmanga.fun/wp-content/uploads/2021/03/gyujdtr6uyr57.jpg,-
